Region,GOVERNORATE,CODE GOUV,DELEGATION,CODE DELEG,SECTOR,CODE SECTOR,Block,CODE BLOCK,Area,pop_block,Lodging,Cumulative population
Nord Est,Nabeul,15,Dar Châabane El Fehri,1552,AMROUN,155254,Amroun 1,1552543,Rural,429,110.25,6044.57142857143
Nord Est,Nabeul,15,Dar Châabane El Fehri,1552,AMROUN,155254,Amroun 4,1552546,Rural,429,110.25,7331.57142857143
Nord Est,Nabeul,15,Beni khiar,1553,BENI KHIAR,155351,Beni Khiar 5,15535159,Rural,403.2,108.4,9347.57142857143
Nord Est,Nabeul,15,Beni khiar,1553,DIAR BEN SALEM,155352,Diar Ben Salem 1,1553521,Rural,407.714285714286,123.857142857143,9755.28571428572
Nord Est,Nabeul,15,Beni khiar,1553,DIAR BEN SALEM,155352,Diar Ben Salem 5,1553525,Rural,407.714285714286,123.857142857143,11386.1428571429
Nord Est,Nabeul,15,Beni khiar,1553,DIAR BEN SALEM,155352,Diar Ben Salem 6,1553526,Rural,407.714285714286,123.857142857143,11793.8571428571
Nord Est,Nabeul,15,Beni khiar,1553,HALFA,155355,Halfa 2,1553552,Rural,433,111.333333333333,13067.5714285714
Nord Est,Nabeul,15,Beni khiar,1553,HALFA,155355,Halfa 3,1553553,Rural,433,111.333333333333,13500.5714285714
Nord Est,Nabeul,15,Korba,1554,BENI AYACHE,155451,Beni Ayache 1,1554511,Rural,398.909090909091,109.181818181818,13899.4805194805
Nord Est,Nabeul,15,Korba,1554,BENI AYACHE,155451,Beni Ayache 4,1554514,Rural,398.909090909091,109.181818181818,15096.2077922078
Nord Est,Nabeul,15,Korba,1554,GARÂET SASSI,155452,Garâet Sassi 2,1554522,Rural,424.875,126.125,18738.3214285714
Nord Est,Nabeul,15,Korba,1554,GARÂET SASSI,155452,Garâet Sassi 4,1554524,Rural,424.875,126.125,19588.0714285714
Nord Est,Nabeul,15,Korba,1554,GARÂET SASSI,155452,Garâet Sassi 7,1554527,Rural,424.875,126.125,20862.6964285714
Nord Est,Nabeul,15,Korba,1554,GARÂET SASSI,155452,Garâet Sassi 8,1554528,Rural,424.875,126.125,21287.5714285714
Nord Est,Nabeul,15,Korba,1554,DIAR EL HOJAJ,155453,Diar El Hojaj 2,1554532,Rural,413.75,111.25,22115.0714285714
Nord Est,Nabeul,15,Korba,1554,DIAR EL HOJAJ,155453,Diar El Hojaj 3,1554533,Rural,413.75,111.25,22528.8214285714
Nord Est,Nabeul,15,Korba,1554,DIAR EL HOJAJ,155453,Diar El Hojaj 6,1554536,Rural,413.75,111.25,23770.0714285714
Nord Est,Nabeul,15,Korba,1554,KORBA EST,155454,Korba Est 2,15545451,Rural,381.666666666667,116,27015.9047619048
Nord Est,Nabeul,15,Korba,1554,BOU - JERIDA,155457,Bou - Jerida 1,1554571,Rural,395.8,108.4,27793.3714285714
Nord Est,Nabeul,15,Korba,1554,BOU - JERIDA,155457,Bou - Jerida 4,1554574,Rural,395.8,108.4,28980.7714285714
Nord Est,Nabeul,15,Korba,1554,BOU - JERIDA,155457,Bou - Jerida 5,1554575,Rural,395.8,108.4,29376.5714285714
Nord Est,Nabeul,15,Korba,1554,BOU - JERIDA,155457,Bou - Jerida 8,1554578,Rural,395.8,108.4,30563.9714285714
Nord Est,Nabeul,15,Korba,1554,BOU - JERIDA,155457,Bou - Jerida 10,15545710,Rural,395.8,108.4,31355.5714285714
Nord Est,Nabeul,15,Korba,1554,BOULIDINE,155458,Boulidine 3,1554583,Rural,386.714285714286,111.285714285714,32515.7142857143
Nord Est,Nabeul,15,Korba,1554,BOULIDINE,155458,Boulidine 4,1554584,Rural,386.714285714286,111.285714285714,32902.4285714286
Nord Est,Nabeul,15,Korba,1554,BOULIDINE,155458,Boulidine 5,1554585,Rural,386.714285714286,111.285714285714,33289.1428571429
Nord Est,Nabeul,15,Menzel Temime,1555,EL OUEDIANE,155551,El Ouediane 1,1555511,Rural,394.909090909091,112.454545454545,34457.4805194805
Nord Est,Nabeul,15,Menzel Temime,1555,EL OUEDIANE,155551,El Ouediane 3,1555513,Rural,394.909090909091,112.454545454545,35247.2987012987
Nord Est,Nabeul,15,Menzel Temime,1555,EL OUEDIANE,155551,El Ouediane 4,1555514,Rural,394.909090909091,112.454545454545,35642.2077922078
Nord Est,Nabeul,15,Menzel Temime,1555,EL OUEDIANE,155551,El Ouediane 5,1555515,Rural,394.909090909091,112.454545454545,36037.1168831169
Nord Est,Nabeul,15,Menzel Temime,1555,EL OUEDIANE,155551,El Ouediane 6,1555516,Rural,394.909090909091,112.454545454545,36432.0259740259
Nord Est,Nabeul,15,Menzel Temime,1555,ERÂININE,155552,Erâinine 3,1555523,Rural,390.545454545455,115.272727272727,39578.2077922078
Nord Est,Nabeul,15,Menzel Temime,1555,ERÂININE,155552,Erâinine 4,1555524,Rural,390.545454545455,115.272727272727,39968.7532467532
Nord Est,Nabeul,15,Menzel Temime,1555,ERÂININE,155552,Erâinine 8,1555528,Rural,390.545454545455,115.272727272727,41530.935064935
Nord Est,Nabeul,15,Menzel Temime,1555,BENI-ABDELAZIZ,155553,Beni-Abdelaziz 4,1555534,Rural,390.111111111111,113.222222222222,44263.0158730158
Nord Est,Nabeul,15,Menzel Temime,1555,BENI-ABDELAZIZ,155553,Beni-Abdelaziz 5,1555535,Rural,390.111111111111,113.222222222222,44653.126984127
Nord Est,Nabeul,15,Menzel Temime,1555,BENI-ABDELAZIZ,155553,Beni-Abdelaziz 8,1555538,Rural,390.111111111111,113.222222222222,45823.4603174603
Nord Est,Nabeul,15,Menzel Temime,1555,BENI-ABDELAZIZ,155553,Beni-Abdelaziz 9,1555539,Rural,390.111111111111,113.222222222222,46213.5714285714
Nord Est,Nabeul,15,Menzel Temime,1555,SKALBA,155554,Skalba 4,15555420,Rural,417.5,122,47883.5714285714
Nord Est,Nabeul,15,Menzel Temime,1555,SKALBA,155554,Skalba 5,15555421,Rural,417.5,122,48301.0714285714
Nord Est,Nabeul,15,Menzel Temime,1555,SKALBA,155554,Skalba 6,15555422,Rural,417.5,122,48718.5714285714
Nord Est,Nabeul,15,Menzel Temime,1555,EL ASFOUR,155558,El Asfour 1,1555581,Rural,384.111111111111,121.555555555556,49102.6825396825
Nord Est,Nabeul,15,Menzel Temime,1555,EL ASFOUR,155558,El Asfour 6,1555586,Rural,384.111111111111,121.555555555556,51023.238095238
Nord Est,Nabeul,15,Menzel Temime,1555,EL ASFOUR,155558,El Asfour 7,1555587,Rural,384.111111111111,121.555555555556,51407.3492063492
Nord Est,Nabeul,15,Menzel Temime,1555,LEZDINE,155559,Lezdine 3,1555593,Rural,393.875,107.875,53357.1964285714
Nord Est,Nabeul,15,Menzel Temime,1555,LEZDINE,155559,Lezdine 7,1555597,Rural,393.875,107.875,54932.6964285714
Nord Est,Nabeul,15,El Mida,1556,TAFELLOUM,155651,Tafelloum 1,1556511,Rural,386.666666666667,174.75,55713.238095238
Nord Est,Nabeul,15,El Mida,1556,TAFELLOUM,155651,Tafelloum 3,1556513,Rural,386.666666666667,174.75,56486.5714285714
Nord Est,Nabeul,15,El Mida,1556,TAFELLOUM,155651,Tafelloum 5,1556515,Rural,386.666666666667,174.75,57259.9047619047
Nord Est,Nabeul,15,El Mida,1556,TAFELLOUM,155651,Tafelloum 6,1556516,Rural,386.666666666667,174.75,57646.5714285714
Nord Est,Nabeul,15,El Mida,1556,TAFELLOUM,155651,Tafelloum 8,1556518,Rural,386.666666666667,174.75,58419.9047619047
Nord Est,Nabeul,15,El Mida,1556,TAFELLOUM,155651,Tafelloum 9,1556519,Rural,386.666666666667,174.75,58806.5714285714
Nord Est,Nabeul,15,El Mida,1556,TAFELLOUM,155651,Tafelloum 11,15565111,Rural,386.666666666667,174.75,59579.9047619047
Nord Est,Nabeul,15,El Mida,1556,TAFELLOUM,155651,Tafelloum 12,15565112,Rural,386.666666666667,174.75,59966.5714285713
Nord Est,Nabeul,15,El Mida,1556,EL MIDA,155652,El Mida 1,15565211,Rural,398.8,118.2,60365.3714285714
Nord Est,Nabeul,15,El Mida,1556,EL MIDA,155652,El Mida 2,15565212,Rural,398.8,118.2,60764.1714285714
Nord Est,Nabeul,15,El Mida,1556,EL MIDA,155652,El Mida 3,15565213,Rural,398.8,118.2,61162.9714285714
Nord Est,Nabeul,15,El Mida,1556,EL MIDA,155652,El Mida 4,15565214,Rural,398.8,118.2,61561.7714285714
Nord Est,Nabeul,15,El Mida,1556,EL MIDA,155652,El Mida 7,15565217,Rural,398.8,118.2,62758.1714285714
Nord Est,Nabeul,15,El Mida,1556,EL MIDA,155652,El Mida 10,15565220,Rural,398.8,118.2,63954.5714285714
Nord Est,Nabeul,15,El Mida,1556,FARTOUNA,155653,Fartouna 2,1556532,Rural,388,129.666666666667,64730.5714285714
Nord Est,Nabeul,15,El Mida,1556,FARTOUNA,155653,Fartouna 6,1556536,Rural,388,129.666666666667,66282.5714285714
Nord Est,Nabeul,15,El Mida,1556,FARTOUNA,155653,Fartouna 7,1556537,Rural,388,129.666666666667,66670.5714285714
Nord Est,Nabeul,15,El Mida,1556,FARTOUNA,155653,Fartouna 8,1556538,Rural,388,129.666666666667,67058.5714285714
Nord Est,Nabeul,15,El Mida,1556,FARTOUNA,155653,Fartouna 11,15565311,Rural,388,129.666666666667,68222.5714285714
Nord Est,Nabeul,15,El Mida,1556,OUM DHOUIL,155654,Oum Dhouil 1,1556541,Rural,407.111111111111,130.333333333333,69017.6825396825
Nord Est,Nabeul,15,El Mida,1556,OUM DHOUIL,155654,Oum Dhouil 2,1556542,Rural,407.111111111111,130.333333333333,69424.7936507936
Nord Est,Nabeul,15,El Mida,1556,OUM DHOUIL,155654,Oum Dhouil 9,1556549,Rural,407.111111111111,130.333333333333,72274.5714285714
Nord Est,Nabeul,15,El Mida,1556,LEBNA,155655,Lebna 3,1556553,Rural,383,130.125,73423.5714285714
Nord Est,Nabeul,15,El Mida,1556,LEBNA,155655,Lebna 4,1556554,Rural,383,130.125,73806.5714285714
Nord Est,Nabeul,15,El Mida,1556,LEBNA,155655,Lebna 6,1556556,Rural,383,130.125,74572.5714285714
Nord Est,Nabeul,15,El Mida,1556,LEBNA,155655,Lebna 8,1556558,Rural,383,130.125,75338.5714285714
Nord Est,Nabeul,15,El Mida,1556,KORCHINE,155656,Korchine 1,1556561,Rural,404,133.285714285714,75742.5714285714
Nord Est,Nabeul,15,El Mida,1556,KORCHINE,155656,Korchine 2,1556562,Rural,404,133.285714285714,76146.5714285714
Nord Est,Nabeul,15,El Mida,1556,KORCHINE,155656,Korchine 3,1556563,Rural,404,133.285714285714,76550.5714285714
Nord Est,Nabeul,15,El Mida,1556,KORCHINE,155656,Korchine 4,1556564,Rural,404,133.285714285714,76954.5714285714
Nord Est,Nabeul,15,El Mida,1556,KORCHINE,155656,Korchine 5,1556565,Rural,404,133.285714285714,77358.5714285714
Nord Est,Nabeul,15,Kelibia,1557,OUED EL KHATF,155751,Oued EL Khatf 1,1557511,Rural,417,123.75,78583.5714285714
Nord Est,Nabeul,15,Kelibia,1557,OUED EL KHATF,155751,Oued EL Khatf 6,1557516,Rural,417,123.75,80668.5714285714
Nord Est,Nabeul,15,Kelibia,1557,OUED EL KHATF,155751,Oued EL Khatf 7,1557517,Rural,417,123.75,81085.5714285714
Nord Est,Nabeul,15,Kelibia,1557,OUED EL KHATF,155751,Oued EL Khatf 8,1557518,Rural,417,123.75,81502.5714285714
Nord Est,Nabeul,15,Kelibia,1557,MELLOUL,155752,Melloul 3,1557523,Rural,407,115.833333333333,82723.5714285714
Nord Est,Nabeul,15,Kelibia,1557,KELIBIA OUEST,155755,Kelibia Ouest 1,15575549,Rural,326,166.5,84270.5714285714
Nord Est,Nabeul,15,Kelibia,1557,KELIBIA OUEST,155755,Kelibia Ouest 2,15575550,Rural,326,166.5,84596.5714285714
Nord Est,Nabeul,15,Hammam El Guezaz,1558,HAMMAM EL GUEZAZ,155851,Hammam El guezaz,15585119,Rural,439,165,85035.5714285714
Nord Est,Nabeul,15,Hammam El Guezaz,1558,HARAT ECH- CHOARA,155853,Harat Ech- Choara 1,1558531,Rural,408.75,129.5,85444.3214285714
Nord Est,Nabeul,15,El Haouaria,1559,EL HAOUARIA SUD,155952,El Haouaria Sud,1559525,Rural,402.8,110.4,89141.5714285714
Nord Est,Nabeul,15,El Haouaria,1559,EL HAOUARIA SUD,155952,El Haouaria Sud,1559526,Rural,402.8,110.4,89544.3714285714
Nord Est,Nabeul,15,El Haouaria,1559,EL HAOUARIA SUD,155952,El Haouaria Sud,1559527,Rural,402.8,110.4,89947.1714285714
Nord Est,Nabeul,15,El Haouaria,1559,EL HAOUARIA SUD,155952,El Haouaria Sud,15595210,Rural,402.8,110.4,91155.5714285714
Nord Est,Nabeul,15,El Haouaria,1559,SAHEB EL JEBEL NORD,155953,Saheb El Jebel Nord 2,1559532,Rural,405,114.888888888889,91965.5714285714
Nord Est,Nabeul,15,El Haouaria,1559,SAHEB EL JEBEL NORD,155953,Saheb El Jebel Nord 5,1559535,Rural,405,114.888888888889,93180.5714285714
Nord Est,Nabeul,15,El Haouaria,1559,SAHEB EL JEBEL NORD,155953,Saheb El Jebel Nord 8,1559538,Rural,405,114.888888888889,94395.5714285714
Nord Est,Nabeul,15,El Haouaria,1559,SAHEB EL JEBEL NORD,155953,Saheb El Jebel Nord 15,15595315,Rural,405,114.888888888889,97230.5714285714
Nord Est,Nabeul,15,El Haouaria,1559,SAHEB EL JEBEL NORD,155953,Saheb El Jebel Nord 17,15595317,Rural,405,114.888888888889,98040.5714285714
Nord Est,Nabeul,15,El Haouaria,1559,SAHEB EL JEBEL NORD,155953,Saheb El Jebel Nord 18,15595318,Rural,405,114.888888888889,98445.5714285714
Nord Est,Nabeul,15,El Haouaria,1559,SAHEB EL JEBEL SUD,155954,Saheb El Jebel Sud 3,1559543,Rural,392.666666666667,108.25,99623.5714285714
Nord Est,Nabeul,15,El Haouaria,1559,SAHEB EL JEBEL SUD,155954,Saheb El Jebel Sud 4,1559544,Rural,392.666666666667,108.25,100016.238095238
Nord Est,Nabeul,15,El Haouaria,1559,SAHEB EL JEBEL SUD,155954,Saheb El Jebel Sud 5,1559545,Rural,392.666666666667,108.25,100408.904761905
Nord Est,Nabeul,15,El Haouaria,1559,SAHEB EL JEBEL SUD,155954,Saheb El Jebel Sud 6,1559546,Rural,392.666666666667,108.25,100801.571428571
Nord Est,Nabeul,15,El Haouaria,1559,SAHEB EL JEBEL SUD,155954,Saheb El Jebel Sud 8,1559548,Rural,392.666666666667,108.25,101586.904761905
Nord Est,Nabeul,15,El Haouaria,1559,BOU KRIM,155955,Bou Krim 2,1559552,Rural,384.222222222222,110.222222222222,103926.015873016
Nord Est,Nabeul,15,El Haouaria,1559,BOU KRIM,155955,Bou Krim 3,1559553,Rural,384.222222222222,110.222222222222,104310.238095238
Nord Est,Nabeul,15,El Haouaria,1559,BOU KRIM,155955,Bou Krim 5,1559555,Rural,384.222222222222,110.222222222222,105078.682539683
Nord Est,Nabeul,15,El Haouaria,1559,BOU KRIM,155955,Bou Krim 8,1559558,Rural,384.222222222222,110.222222222222,106231.349206349
Nord Est,Nabeul,15,El Haouaria,1559,BOU KRIM,155955,Bou Krim 9,1559559,Rural,384.222222222222,110.222222222222,106615.571428571
Nord Est,Nabeul,15,El Haouaria,1559,TAZAGHRANE EST,155956,Tazaghrane Est 3,1559563,Rural,397.142857142857,112,107807
Nord Est,Nabeul,15,El Haouaria,1559,TAZAGHRANE EST,155956,Tazaghrane Est 4,1559564,Rural,397.142857142857,112,108204.142857143
Nord Est,Nabeul,15,El Haouaria,1559,TAZAGHRANE OUEST,155957,Tazaghrane Ouest 1,1559571,Rural,391.75,102.166666666667,109787.321428571
Nord Est,Nabeul,15,El Haouaria,1559,TAZAGHRANE OUEST,155957,Tazaghrane Ouest 5,1559575,Rural,391.75,102.166666666667,111354.321428571
Nord Est,Nabeul,15,El Haouaria,1559,TAZAGHRANE OUEST,155957,Tazaghrane Ouest 7,1559577,Rural,391.75,102.166666666667,112137.821428571
Nord Est,Nabeul,15,El Haouaria,1559,TAZAGHRANE OUEST,155957,Tazaghrane Ouest 10,15595710,Rural,391.75,102.166666666667,113313.071428571
Nord Est,Nabeul,15,El Haouaria,1559,ZAOUIET EL MEGAIEZ,155958,Zaouiet El Megaiez 1,1559581,Rural,398.454545454545,121.636363636364,114495.025974026
Nord Est,Nabeul,15,El Haouaria,1559,ZAOUIET EL MEGAIEZ,155958,Zaouiet El Megaiez 6,1559586,Rural,398.454545454545,121.636363636364,116487.298701299
Nord Est,Nabeul,15,Soliman,1561,ECH-CHERIFET,156152,ECH-Cherifet 1,1561521,Rural,400.421052631579,108.421052631579,118879.992481203
Nord Est,Nabeul,15,Soliman,1561,ECH-CHERIFET,156152,ECH-Cherifet 4,1561524,Rural,400.421052631579,108.421052631579,120081.255639098
Nord Est,Nabeul,15,Soliman,1561,ECH-CHERIFET,156152,ECH-Cherifet 6,1561526,Rural,400.421052631579,108.421052631579,120882.097744361
Nord Est,Nabeul,15,Soliman,1561,ECH-CHERIFET,156152,ECH-Cherifet 7,1561527,Rural,400.421052631579,108.421052631579,121282.518796992
Nord Est,Nabeul,15,Soliman,1561,ECH-CHERIFET,156152,ECH-Cherifet 9,1561529,Rural,400.421052631579,108.421052631579,122083.360902256
Nord Est,Nabeul,15,Soliman,1561,ECH-CHERIFET,156152,ECH-Cherifet 10,15615210,Rural,400.421052631579,108.421052631579,122483.781954887
Nord Est,Nabeul,15,Soliman,1561,ECH-CHERIFET,156152,ECH-Cherifet 15,15615215,Rural,400.421052631579,108.421052631579,124485.887218045
Nord Est,Nabeul,15,Soliman,1561,BOU CHARRAY,156153,Bou Charray 2,1561532,Rural,383.5,91.1666666666667,126854.571428571
Nord Est,Nabeul,15,Soliman,1561,BOU CHARRAY,156153,Bou Charray 3,1561533,Rural,383.5,91.1666666666667,127238.071428571
Nord Est,Nabeul,15,Soliman,1561,BOU CHARRAY,156153,Bou Charray 4,1561534,Rural,383.5,91.1666666666667,127621.571428571
Nord Est,Nabeul,15,Soliman,1561,BOU CHARRAY,156153,Bou Charray 6,1561536,Rural,383.5,91.1666666666667,128388.571428571
Nord Est,Nabeul,15,Soliman,1561,BOU CHARRAY,156153,Bou Charray 8,1561538,Rural,383.5,91.1666666666667,129155.571428571
Nord Est,Nabeul,15,Soliman,1561,BOU CHARRAY,156153,Bou Charray 10,15615310,Rural,383.5,91.1666666666667,129922.571428571
Nord Est,Nabeul,15,Soliman,1561,BOU CHARRAY,156153,Bou Charray 11,15615311,Rural,383.5,91.1666666666667,130306.071428571
Nord Est,Nabeul,15,Menzel Bouzelfa,1562,DAMOUS EL HAJJA,156251,Damous El Hajja 6,1562516,Rural,407.375,108.625,133133.821428571
Nord Est,Nabeul,15,Menzel Bouzelfa,1562,DAMOUS EL HAJJA,156251,Damous El Hajja 8,1562518,Rural,407.375,108.625,133948.571428571
Nord Est,Nabeul,15,Menzel Bouzelfa,1562,ERRAHMA,156252,Errahma 5,1562525,Rural,419.3,107.2,136045.071428571
Nord Est,Nabeul,15,Menzel Bouzelfa,1562,ERRAHMA,156252,Errahma 7,1562527,Rural,419.3,107.2,136883.671428571
Nord Est,Nabeul,15,Menzel Bouzelfa,1562,ERRAHMA,156252,Errahma 9,1562529,Rural,419.3,107.2,137722.271428571
Nord Est,Nabeul,15,Menzel Bouzelfa,1562,ERRAHMA,156252,Errahma 10,15625210,Rural,419.3,107.2,138141.571428571
Nord Est,Nabeul,15,Menzel Bouzelfa,1562,MENZEL BOU ZELFA NORD,156253,Menzel Bou Zelfa Nord 5,1562535,Rural,395.866666666667,111.466666666667,140120.904761905
Nord Est,Nabeul,15,Menzel Bouzelfa,1562,MENZEL BOU ZELFA NORD,156253,Menzel Bou Zelfa Nord 7,1562537,Rural,395.866666666667,111.466666666667,140912.638095238
Nord Est,Nabeul,15,Menzel Bouzelfa,1562,MENZEL BOU ZELFA NORD,156253,Menzel Bou Zelfa Nord 15,15625315,Rural,395.866666666667,111.466666666667,144079.571428571
Nord Est,Nabeul,15,Menzel Bouzelfa,1562,MENZEL BOU ZELFA SUD,156254,Menzel Bou Zelfa Sud 5,15625425,Rural,380.333333333333,116.833333333333,145981.238095238
Nord Est,Nabeul,15,Menzel Bouzelfa,1562,MENZEL BOU ZELFA SUD,156254,Menzel Bou Zelfa Sud 6,15625426,Rural,380.333333333333,116.833333333333,146361.571428571
Nord Est,Nabeul,15,Menzel Bouzelfa,1562,MENZEL BOU ZELFA OUEST,156255,Menzel Bou Zelfa Ouest 2,15625528,Rural,404.111111111111,123.333333333333,147169.793650793
Nord Est,Nabeul,15,Menzel Bouzelfa,1562,MENZEL BOU ZELFA OUEST,156255,Menzel Bou Zelfa Ouest 4,15625530,Rural,404.111111111111,123.333333333333,147978.015873016
Nord Est,Nabeul,15,Menzel Bouzelfa,1562,MENZEL BOU ZELFA OUEST,156255,Menzel Bou Zelfa Ouest 9,15625535,Rural,404.111111111111,123.333333333333,149998.571428571
Nord Est,Nabeul,15,Beni Khalled,1563,BENI KHALLED NORD,156351,Beni Khalled Nord 1,15635126,Rural,488.5,154,150487.071428571
Nord Est,Nabeul,15,Beni Khalled,1563,BENI KHALLED SUD (TOUMI),156352,Beni Khalled Sud (Toumi) 4,1563524,Rural,396.75,101.125,152562.571428571
Nord Est,Nabeul,15,Beni Khalled,1563,BENI KHALLED SUD (TOUMI),156352,Beni Khalled Sud (Toumi) 6,1563526,Rural,396.75,101.125,153356.071428571
Nord Est,Nabeul,15,Beni Khalled,1563,KOBBA EL KEBIRA,156354,Kobba El Kebira 3,1563543,Rural,394.3,121.875,155332.471428571
Nord Est,Nabeul,15,Beni Khalled,1563,KOBBA EL KEBIRA,156354,Kobba El Kebira 4,1563544,Rural,394.3,121.875,155726.771428571
Nord Est,Nabeul,15,Beni Khalled,1563,KOBBA EL KEBIRA,156354,Kobba El Kebira 5,1563545,Rural,394.3,121.875,156121.071428571
Nord Est,Nabeul,15,Beni Khalled,1563,KOBBA EL KEBIRA,156354,Kobba El Kebira 7,1563547,Rural,394.3,121.875,156909.671428571
Nord Est,Nabeul,15,Beni Khalled,1563,KOBBA EL KEBIRA,156354,Kobba El Kebira 8,1563548,Rural,394.3,121.875,157303.971428571
Nord Est,Nabeul,15,Beni Khalled,1563,KOBBA EL KEBIRA,156354,Kobba El Kebira 10,15635410,Rural,394.3,121.875,158092.571428571
Nord Est,Nabeul,15,Beni Khalled,1563,BIR DRASSEN,156355,Bir Drassen 2,1563552,Rural,387.545454545455,101.454545454545,158867.662337662
Nord Est,Nabeul,15,Beni Khalled,1563,BIR DRASSEN,156355,Bir Drassen 3,1563553,Rural,387.545454545455,101.454545454545,159255.207792208
Nord Est,Nabeul,15,Beni Khalled,1563,BIR DRASSEN,156355,Bir Drassen 5,1563555,Rural,387.545454545455,101.454545454545,160030.298701298
Nord Est,Nabeul,15,Beni Khalled,1563,BIR DRASSEN,156355,Bir Drassen 6,1563556,Rural,387.545454545455,101.454545454545,160417.844155844
Nord Est,Nabeul,15,Beni Khalled,1563,BIR DRASSEN,156355,Bir Drassen 8,1563558,Rural,387.545454545455,101.454545454545,161192.935064935
Nord Est,Nabeul,15,Beni Khalled,1563,BIR DRASSEN,156355,Bir Drassen 9,1563559,Rural,387.545454545455,101.454545454545,161580.48051948
Nord Est,Nabeul,15,Beni Khalled,1563,BIR DRASSEN,156355,Bir Drassen 11,15635511,Rural,387.545454545455,101.454545454545,162355.571428571
Nord Est,Nabeul,15,Beni Khalled,1563,BNI KHALED ECHARKYA,156356,Bni Khaled Echarkya 1,15635615,Rural,380.333333333333,97.6666666666667,162735.904761904
Nord Est,Nabeul,15,Beni Khalled,1563,BNI KHALED ECHARKYA,156356,Bni Khaled Echarkya 6,15635620,Rural,380.333333333333,97.6666666666667,164637.571428571
Nord Est,Nabeul,15,Grombalia,1564,FONDOUK DJEDID,156451,Fondouk Djedid 4,1564515,Rural,403.258064516129,110.967741935484,166250.603686636
Nord Est,Nabeul,15,Grombalia,1564,FONDOUK DJEDID,156451,Fondouk Djedid 5,1564516,Rural,403.258064516129,110.967741935484,166653.861751152
Nord Est,Nabeul,15,Grombalia,1564,FONDOUK DJEDID,156451,Fondouk Djedid 9,15645110,Rural,403.258064516129,110.967741935484,168266.894009216
Nord Est,Nabeul,15,Grombalia,1564,FONDOUK DJEDID,156451,Fondouk Djedid 11,15645112,Rural,403.258064516129,110.967741935484,169073.410138248
Nord Est,Nabeul,15,Grombalia,1564,FONDOUK DJEDID,156451,Fondouk Djedid 12,15645113,Rural,403.258064516129,110.967741935484,169476.668202765
Nord Est,Nabeul,15,Grombalia,1564,FONDOUK DJEDID,156451,Fondouk Djedid 13,15645114,Rural,403.258064516129,110.967741935484,169879.926267281
Nord Est,Nabeul,15,Grombalia,1564,FONDOUK DJEDID,156451,Fondouk Djedid 14,15645115,Rural,403.258064516129,110.967741935484,170283.184331797
Nord Est,Nabeul,15,Grombalia,1564,FONDOUK DJEDID,156451,Fondouk Djedid 15,15645116,Rural,403.258064516129,110.967741935484,170686.442396313
Nord Est,Nabeul,15,Grombalia,1564,FONDOUK DJEDID,156451,Fondouk Djedid 16,15645117,Rural,403.258064516129,110.967741935484,171089.700460829
Nord Est,Nabeul,15,Grombalia,1564,FONDOUK DJEDID,156451,Fondouk Djedid 18,15645119,Rural,403.258064516129,110.967741935484,171896.216589861
Nord Est,Nabeul,15,Grombalia,1564,FONDOUK DJEDID,156451,Fondouk Djedid 19,15645120,Rural,403.258064516129,110.967741935484,172299.474654377
Nord Est,Nabeul,15,Grombalia,1564,FONDOUK DJEDID,156451,Fondouk Djedid 22,15645123,Rural,403.258064516129,110.967741935484,173509.248847926
Nord Est,Nabeul,15,Grombalia,1564,FONDOUK DJEDID,156451,Fondouk Djedid 23,15645124,Rural,403.258064516129,110.967741935484,173912.506912442
Nord Est,Nabeul,15,Grombalia,1564,FONDOUK DJEDID,156451,Fondouk Djedid 24,15645125,Rural,403.258064516129,110.967741935484,174315.764976958
Nord Est,Nabeul,15,Grombalia,1564,FONDOUK DJEDID,156451,Fondouk Djedid 26,15645127,Rural,403.258064516129,110.967741935484,175122.28110599
Nord Est,Nabeul,15,Grombalia,1564,FONDOUK DJEDID,156451,Fondouk Djedid 27,15645128,Rural,403.258064516129,110.967741935484,175525.539170506
Nord Est,Nabeul,15,Grombalia,1564,FONDOUK DJEDID,156451,Fondouk Djedid 28,15645129,Rural,403.258064516129,110.967741935484,175928.797235023
Nord Est,Nabeul,15,Grombalia,1564,FONDOUK DJEDID,156451,Fondouk Djedid 30,15645131,Rural,403.258064516129,110.967741935484,176735.313364055
Nord Est,Nabeul,15,Grombalia,1564,CHAMMES,156452,Chammes 4,1564524,Rural,395.533333333333,100.533333333333,178720.704761904
Nord Est,Nabeul,15,Grombalia,1564,CHAMMES,156452,Chammes 6,1564526,Rural,395.533333333333,100.533333333333,179511.771428571
Nord Est,Nabeul,15,Grombalia,1564,CHAMMES,156452,Chammes 8,1564528,Rural,395.533333333333,100.533333333333,180302.838095238
Nord Est,Nabeul,15,Grombalia,1564,CHAMMES,156452,Chammes 9,1564529,Rural,395.533333333333,100.533333333333,180698.371428571
Nord Est,Nabeul,15,Grombalia,1564,CHAMMES,156452,Chammes 10,15645210,Rural,395.533333333333,100.533333333333,181093.904761904
Nord Est,Nabeul,15,Grombalia,1564,CHAMMES,156452,Chammes 13,15645213,Rural,395.533333333333,100.533333333333,182280.504761904
Nord Est,Nabeul,15,Grombalia,1564,CHAMMES,156452,Chammes 15,15645215,Rural,395.533333333333,100.533333333333,183071.571428571
Nord Est,Nabeul,15,Grombalia,1564,NIANOU,156453,Nianou 3,1564533,Rural,401.583333333333,107.5,184276.321428571
